q0,q1,v0,v1,v_max,a_max,j_max,dt
-29.524,2.115,-4,-11.992,-164.533,614.065,-5234.335,0.01
-2.12,-6.15,-95.189,16.828,122.01,-983.167,1102.15,0.001
-22.995,5.846,75.371,-42.105,-85.198,707.608,5939.773,0.001
13.112,-9.41,35.672,58.193,34.6,-161.147,3350.752,0.001
10.054,-18.514,63.862,-82.92,-172.45,-594.665,8237.31,0.001
3.552,-29.697,-60.816,20.014,15.959,68.684,-8414.348,0.001
4.034,-22.014,-8.598,-7.565,159.206,-645.687,6109.827,0.001
-2.002,2.203,-10.206,-5.651,-35.454,256.34,-426.278,0.001
-7.753,-20.579,-54.226,76.141,-40.72,-381.47,-3645.116,0.001
-27.898,-4.344,-77.829,51.476,105.145,792.005,4547.56,0.001
21.891,25.295,16.908,-89.687,124.48,-264.219,-5007.578,0.01
27.642,19.618,15.76,27.749,13.709,705.998,-5471.065,0.001
24.599,29.167,48.576,57.947,114.622,110.652,4193.953,0.001
15.311,21.369,54.549,-83.163,199.647,365.352,9902.087,0.001
-12.852,-17.933,5.522,89.249,190.685,-436.014,7820.446,0.01
-10.207,-10.436,-28.386,56.843,-6.638,-166.033,8128.278,0.001
-1.75,20.58,-32.031,-54.639,-151.857,119.687,-5677.107,0.001
4.153,-25.959,80.37,-24.79,-33.278,668.475,986.077,0.001
6.164,17.826,34.815,71.964,54.2,-855.047,-3512.178,0.001
-15.717,12.674,-34.85,50.588,17.185,932.334,6833.458,0.001
4.584,-8.589,71.883,-31.369,-2.978,-615.065,-6446.316,0.001
-7.897,-5.414,40.703,60.582,-19.07,928.226,-4574.472,0.001
-13.703,-26.038,83.888,19.312,43.516,943.585,9491.37,0.001
29.131,20.212,21.564,-79.496,-45.442,535.49,9410.523,0.01
8.875,-12.181,-36.51,47.493,-192.703,-100.122,-6726.41,0.001
-6.539,23.814,1.708,-97.408,-16.53,789.505,-3022.542,0.001
-23.048,-11.61,72.532,86.778,-127.711,499.859,4935.139,0.001
-11.498,-5.607,-98.437,-54.193,83.798,-667.979,-4032.773,0.001
-27.516,21.406,17.481,30.016,-80.105,687.848,2174.065,0.001
-7.186,-1.399,69.759,27.071,-191.232,-680.583,7241.015,0.001
13.422,0.234,-69.854,24.84,-150.164,-824.451,-4298.647,0.001
16.618,10.909,-32.913,-65.914,1.832,347.337,4612.19,0.001
-23.972,-13.272,-58.416,95.133,178.571,319.909,-4584.1,0.001
25.196,19.238,1.273,37.958,103.794,128.359,5627.201,0.001
11.229,29.874,61.592,-45.082,41.961,461.537,8802.916,0.001
-23.132,15.107,-95.458,-61.837,78.671,504.864,-3304.116,0.001
15.531,25.959,93.012,2.986,182.924,-851.779,6807.077,0.001
14.815,12.723,-30.693,82.184,177.338,281.935,-6504.371,0.001
19.063,8.635,17.382,63.042,-86.329,-725.604,-2004.234,0.001
5.992,25.559,-41.216,35.984,-113.498,443.214,-9781.32,0.001
4.072,15.641,-74.421,70.232,-15.884,-427.38,9751.028,0.001
19.482,-20.52,-99.656,50.712,-111.867,638.405,-4269.569,0.01
27.95,20.822,-63.669,32.204,87.292,473.602,-7774.275,0.001
-27.123,28.882,-45.823,-33.954,-50.123,287.359,8861.877,0.001
-20.288,-0.789,-75.228,-5.209,-50.851,836.102,-7933.372,0.001
19.837,25.958,47.639,-88.972,-138.227,474.063,-8542.109,0.001
-29.373,1.959,61.825,-50.214,-135.144,369.211,2834.144,0.001
9.458,11.99,6.786,48.249,-44.807,-138.553,-5716.038,0.001
21.185,11.065,80.218,-83.399,-110.013,528.709,3968.275,0.001
-7.829,27.717,-81.345,11.908,134.621,-239.415,-7285.056,0.001
13.304,12.873,-81.376,91.37,137.618,-624.291,-4560.476,0.001
-6.775,14.521,19.52,88.706,130.674,-147.146,-278.897,0.001
25.86,-13.066,55.074,-26.375,104.629,442.271,-9798.148,0.001
-1.673,22.211,71.111,-67.876,121.838,951.08,-9626.518,0.001
1.469,-22.638,64.58,-81.954,151.698,-523.624,-5159.008,0.001
-27.872,-6.516,-41.069,62.375,-148.531,619.494,-4833.728,0.001
-16.697,16.351,37.136,36.219,158.482,269.526,-112.639,0.001
18.49,20.052,-74.936,-9.15,-42.827,-897.181,-7251.934,0.001
-23.359,0.503,30.465,14.852,-109.745,716.869,-8978.335,0.001
-3.56,29.896,-45.435,81.855,-2.847,271.406,8541.659,0.001
10.591,9.856,91.342,80.784,7.097,-407.673,1858.043,0.001
-2.377,-24.276,-16.942,-75.259,-100.388,567.748,8854.319,0.001
-28.775,11.692,16.538,-81.69,67.49,338.534,7269.341,0.001
11.428,6.452,40.314,-44.97,-178.197,-24.23,2863.499,0.01
-16.368,-7.697,-42.459,3.882,-25.514,965.425,1868.837,0.001
-16.939,-28.845,-73.164,-29.812,134.884,434.902,8290.006,0.001
-25.195,25.882,72.335,23.762,-54.475,-747.423,-8027.286,0.01
2.433,-16.766,-38.518,74.744,97.071,767.798,7090.402,0.001
5.648,-24.581,68.087,-97.763,-182.287,-12.006,1180.218,0.01
-25.536,2.798,8.541,92.759,-179.848,999.065,-2065.374,0.001
-19.068,-4.014,-68.12,68.827,-29.779,-40.826,-6670.524,0.01
-5.244,1.755,-20.82,-81.499,133.095,-248.576,-8490,0.001
-19.934,23.732,-85.602,77.301,-25.732,-33.857,8202.61,0.01
22.944,-25.795,-71.631,1.82,170.21,-759.718,-421.166,0.001
24.628,-25.372,25.002,84.037,-141.854,377.017,-1077.953,0.01
-4.16,-18.171,-90.204,-60.589,-6.356,495.166,-3762.971,0.001
-22.155,8.429,-79.051,43.849,-174.962,-221.131,-2052.727,0.001
0.416,-10.781,-59.64,34.918,40.556,457.805,-2149.347,0.001
17.749,-23.819,11.062,36.057,193.993,706.192,-2632.87,0.001
5.958,3.628,9.677,-92.568,-166.503,792.887,-6890.326,0.001
10.824,-4.271,-17.234,61.882,114.391,-488.747,-5241.578,0.001
-1.991,12.603,-23.448,-33.53,199.684,105.911,-7461.195,0.001
12.722,9.451,-39.082,-90.997,51.59,321.459,1427.745,0.01
-12.648,26.989,94.12,-84.285,-28.258,389.062,-6344.804,0.001
-28.289,3.301,66.536,22.938,171.146,920.897,-1971.907,0.01
-0.069,-24.317,53.346,-20.087,-55.034,-168.578,-6266.935,0.001
-18.282,-4.243,-65.328,92.24,147.839,524.142,7854.611,0.001
27.83,-11.4,-96.627,96.673,-98.816,-819.905,-727.741,0.001
15.786,13.781,-65.309,-33.825,-85.258,165.239,2184.362,0.001
6.768,-18.165,-12.521,-82.371,-33.495,-809.337,-948.349,0.001
-6.822,-20.574,-73.525,52.622,118.293,401.704,257.16,0.01
24.684,-16.369,59.082,-19.596,6.388,687.581,6382.557,0.001
2.151,-17.406,44.977,-99.557,-40.032,619.386,-8144.65,0.001
14.976,-6.168,-82.252,67.065,22.115,-206.351,5285.961,0.001
-5.528,-29.802,-85.487,-40.857,-186.741,-297.391,2640.313,0.01
-9.532,8.647,-95.981,-16.046,-20.104,373.339,-3335.377,0.001
14.814,3.292,-7.62,-70.359,88.072,-546.346,145.059,0.001
18.303,25.16,-74.808,-68.249,157.762,-685.246,8181.771,0.01
-6.36,2.043,50.047,21.252,-6.532,-453.342,5874.93,0.001
16.506,-20.668,28.849,13.22,-55.122,-391.984,-2865.357,0.001
0.465,-18.964,61.829,-64.337,92.916,723.256,6151.828,0.001
-6.345,29.697,-0.976,40.891,47.583,-602.48,-4420.257,0.001
-7.031,17.507,96.427,-56.753,170.579,-941.335,5395.27,0.001
23.006,-5.474,-21.457,-51.275,-55.042,-769.275,5062.526,0.01
13.824,-16.52,-0.235,-22.805,137.041,-546.75,-2424.61,0.001
15.975,-6.597,-26.018,64.774,7.486,853.493,-78.213,0.001
-0.656,-4.148,-49.2,65.159,148.893,-244.295,1831.207,0.001
-5.532,-25.609,-37.947,-19.046,-8.292,719.802,4784.155,0.001
22.453,18.464,61.6,-5.467,-57.323,-935.487,-9152.386,0.001
-15.143,-24.877,-34.912,-7.307,-176.306,-441.314,-4093.677,0.001
-28.982,23.729,-1.668,-76.348,-151.7,-246.481,-5805.541,0.001
-24.154,22.767,93.249,46.447,126.885,-295.24,-536.092,0.001
18.505,-23.438,-98.476,5.947,43.566,-764.235,2636.025,0.001
28.895,-25.645,-48.573,46.452,169.002,318.293,8704.449,0.001
-0.273,-3.74,81.219,-46.77,68.473,258.928,-2315.658,0.001
-4.23,23.342,-13.434,-44.413,-191.578,121.341,-6564.923,0.001
11.766,4.747,5.793,28.269,27.311,350.29,2198.062,0.01
-16.89,28.324,-51.925,72.56,131.805,-421.882,-9973.758,0.001
-25.425,4.314,7.089,-3.387,-122.063,-720.401,-9695.566,0.001
-2.359,-11.066,-13.855,-63.591,-109.906,-375.111,-1404.994,0.001
-6.949,18.39,33.011,49.475,16.453,-798.575,1660.091,0.001
-15.542,-1.34,28.577,8.533,-154.453,-300.578,-5531.325,0.001
15.627,7.583,14.086,-11.418,71.307,-5.326,-4113.134,0.001
27.904,-17.301,42.09,-82.777,-150.534,-342.312,-8813.414,0.001
-24.305,-27.479,-64.882,18.101,-123.729,902.748,-2311.774,0.001
16.789,-24.505,-90.327,35.339,-34.025,-941.333,-8698.782,0.001
-18.682,6.208,98.687,53.815,117.535,499.013,4813.268,0.001
-29.431,8.124,74.5,64.77,163.409,981.746,-9938.989,0.001
-5.395,-5.391,49.946,0.31,-43.952,355.356,-3476.17,0.01
-21.521,11.701,63.164,-36.841,-186.283,893.671,3517.617,0.01
1.966,-17.082,68.609,47.897,155.542,209.094,-8389.732,0.01
3.466,-25.39,77.083,-80.641,127.101,538.972,4418.103,0.001
11.607,-15.862,36.885,-58.695,81.458,306.555,8842.86,0.001
22.582,-20.452,-19.187,85.269,194.419,-430.859,1111.576,0.001
-28.822,13.028,92.114,4.142,111.797,260.463,-2414.925,0.001
11.196,29.931,59.418,-50.468,179.673,374.197,-9319.014,0.01
29.186,-6.385,36.2,-16.173,-195.311,-619.572,1909.589,0.001
29.146,-28.792,85.376,-19.469,-158.957,-320.816,-2619.498,0.001
-2.635,7.767,-14.354,-56.631,-111.335,951.444,9579.802,0.001
-9.12,-19.377,-1.32,27.293,-118.619,-733.555,-1884.932,0.001
28.975,5.33,-9.542,-44.763,84.588,605.388,409.569,0.001
-0.848,1.815,-97.759,39.542,108.304,614.819,-3635.918,0.001
-11.095,-9.396,88.396,-38.777,-151.255,748.894,9536.812,0.001
-7.117,12.925,56.543,55.643,14.27,242.12,1114.669,0.001
-28.92,-8.965,92.31,63.795,112.345,872.545,-2643.454,0.001
0.218,2.59,3.38,-19.801,-52.535,-546.731,-1739.028,0.001
-22.381,-1.878,71.361,23.932,-87.878,-144.705,-197.738,0.001
-11.69,-29.218,28.662,-55.559,-181.578,661.456,-9542.335,0.001
-14.637,-22.132,-68.113,-49.366,52.797,-514.247,-5838.779,0.01
-29.863,11.819,12.692,21.283,93.071,659.81,8055.745,0.001
16.363,-6.025,89.103,7.934,-181.552,-448.921,-5183.911,0.001
9.708,-16.75,97.052,13.78,-162.772,-232.803,-8085.117,0.01
-6.122,-23.285,-18.307,-55.364,48.361,-122.598,-6030.572,0.001
0.063,-4.099,89.992,-61.045,-12.786,-720.657,6960.48,0.001
6.753,-12.062,19.235,3.513,-24.605,-382.657,5774.803,0.001
-22.016,8.354,-31.412,-49.644,149.966,544.814,4598.247,0.01
-12.999,-25.045,94.628,20.203,-68.938,-930.93,-6628.993,0.001
20.244,-25.064,-9.619,-86.111,30.812,-295.77,-4957.651,0.001
21.956,18.151,-42.591,26.412,-36.874,449.937,-4661.662,0.001
-26.715,14.422,-21.321,-72.797,22.553,-182.981,-4504.556,0.001
-0.409,-6.835,96.727,-9.611,60.366,651.383,8871.16,0.001
19.809,29.163,-75.677,-44.944,35.731,-963.09,-9407.243,0.001
25.11,6.3,-20.481,-50.566,143.721,529.44,7313.428,0.001
18.074,-8.292,43.673,70.48,-186.893,516.876,-1780.301,0.001
28.727,15.662,43.923,18.053,129.838,-348.279,8360.015,0.001
4.289,13.153,36.564,10.736,184.797,-296.882,-4233.49,0.001
-26.175,1.087,3.617,-59.145,29.654,151.495,-1175.839,0.001
-24.814,-23.453,-84.402,68.743,-148.173,266.751,-5693.434,0.001
28.608,-23.491,14.343,21.216,111.233,-969.81,-5958.67,0.01
-3.077,-17.834,-23.924,56.12,191.147,680.52,-6776.554,0.001
23.651,12.296,57.666,-66.437,33.432,-963.637,2612.747,0.001
24.672,11.28,46.958,-79.383,121.188,-657.572,-6897.313,0.001
27.685,20.862,-91.389,6.907,-100.899,-791.152,3058.735,0.001
16.684,7.053,14.409,65.752,-196.725,-35.131,9879.654,0.001
26.887,17.298,-35.206,7.338,173.219,-270.232,6484.283,0.001
10.745,7.64,-16.268,49.285,-45.57,-265.329,-2326.142,0.001
12.85,-23.058,-61.594,-71.145,36.318,-28.63,-3794.224,0.01
-21.745,-16.173,-59.939,-70.824,-4.512,-158.259,2537.078,0.001
-25.034,-11.16,-3.492,85.764,-109.924,-347.913,3308.678,0.001
-23.267,-11.212,-52.121,30.304,77.439,-158.286,3693.584,0.001
-7.847,25.233,-65.973,77.917,104.651,394.373,921.603,0.001
27.925,-26.506,86.748,5.196,-66.727,-712.283,-8721.073,0.001
-8.257,11.966,36.193,-18.787,56.955,815.069,7560.946,0.001
25.824,0.078,51.698,65.338,54.047,622.557,-3706.007,0.001
-24.241,0.909,-4.8,-42.088,-164.976,-458.194,-6870.765,0.001
-22.685,-2.949,88.744,-66.326,-90.716,810.024,3206.078,0.001
-0.683,20.058,34.606,-6.845,-151.435,168.224,-5271.791,0.001
25.351,-1.618,-4.739,21.765,120.382,-602.71,-2147.482,0.001
-21.91,13.73,-64.368,-95.623,69.032,336.557,-7306.286,0.001
-21.337,-5.834,33.437,79.332,-125.088,676.278,1228.095,0.01
-10.001,-23.039,-16.523,-78.273,-177.561,-531.961,9608.408,0.001
-2.701,-6.585,-73.934,-10.343,153.851,306.11,5665.736,0.001
-29.497,1.145,36.533,-67.747,-167.306,-793.087,8794.427,0.001
-5.5,12.28,12.031,68.961,-85.871,347.763,1510.849,0.001
-19.147,-27.371,79.328,19.886,143.221,-345.406,3857.785,0.001
22.402,-16.32,-47.353,-32.101,-180.008,722.954,-2314.091,0.001
2.933,19.784,16.327,-42.48,124.476,108.429,-3153.585,0.001
21.679,-1.618,14.61,1.097,-82.652,706.287,-1046.484,0.001
-26.813,-7.417,-86.596,-3.651,-10.651,794.64,3543.446,0.01
0.662,-4.462,35.208,71.512,-159.237,-646.742,8726.393,0.001
-21.253,3.689,-98.518,-38.645,82.177,-143.601,6575.656,0.001
-3.681,-1.568,15.346,96.755,-113.398,568.107,6967.411,0.001
-2.684,-18.19,52.546,6.495,-155.641,-380.84,2309.24,0.001
-10.912,20.557,-29.676,-1.307,-193.308,993.997,-1103.505,0.001
25.531,4.284,65.281,45.124,-106.575,-769.941,5725.985,0.001
13.291,-7.514,60.571,-63.226,-1.577,108.537,-970.591,0.001
8.194,-24.256,-79.06,77.249,81.695,-56.923,-2018.38,0.001
26.749,-7.314,-87.188,36.086,-96.681,624.294,9549.562,0.001
13.82,-25.437,-58.522,-75.966,-114.754,219.15,7171.835,0.01
1.316,-18.438,-47.356,32.676,45.553,-380.693,203.019,0.001
8.835,26.817,-2.329,62.167,-64.645,-13.519,-5188.696,0.01
14.161,18.463,53.526,15.707,198.293,-216.418,-6970.744,0.001
22.261,-22.533,97.966,13.808,-4.811,-670.606,-5358.277,0.001
22.026,27.97,-29.426,-48.191,136.932,362.132,-3501.48,0.001
-16.268,6.18,-23.59,76.003,117.462,747.715,6084.403,0.001
-11.937,10.596,94.239,49.821,-91.601,991.437,-3126.433,0.01
-5.406,-15.438,-7.28,-49.853,135.323,-295.981,-8433.875,0.001
-18.461,26.091,-0.593,-69.455,-21.919,121.322,-6838.894,0.001
-18.327,1.988,-67.319,8.827,-38.367,-899.115,-8992.116,0.001
-21.022,-29.474,-88.23,66.107,-39.317,-107.781,2639.275,0.001
21.313,28.228,-1.565,-53.9,151.149,964.771,-3638.454,0.001
25.841,22.81,-67.031,-81.674,-14.154,-571.632,8056.288,0.001
16.774,8.84,58.161,-54.76,126.135,-127.042,-5539.099,0.001
-20.503,-24.647,-49.743,98.002,16.754,105.186,9141.228,0.001
13.75,8.516,-62.94,-91.256,110.802,-551.697,-5206.606,0.001
-18.39,-25.609,-38.593,95.136,-140.154,-778.592,-6459.521,0.001
-2.509,-12.018,75.07,-19.529,29.185,337.705,215.654,0.001
21.325,7.517,-81.422,-18.473,197.325,394.961,6754.334,0.001
-22.095,-28.273,27.34,47.822,62.342,-29.999,7701.021,0.001
6.832,-20.483,-68.108,-50.692,83.963,-312.71,9747.06,0.001
8.305,13.714,-82.5,-51.366,27.76,915.382,-3074.856,0.001
15.122,1.936,52.372,24.17,176.62,521.585,8581.069,0.001
-14.6,-18.199,6.754,77.01,-127.551,460.025,166.667,0.001
2.919,25.097,41.625,-52.317,14.175,266.674,-5834.512,0.001
26.283,-17.084,-75.828,-33.132,125.637,-104.079,951.074,0.001
27.004,-8.827,-24.188,18.726,118.487,-37.388,5920.409,0.001
6.331,-20.506,17.212,-85.327,106.547,-833.932,-2667.037,0.001
18.634,-7.796,24.257,43.741,-161.217,-5.444,6253.719,0.001
-11.094,14.226,-47.635,-24.382,136.098,-570.015,-7844.972,0.001
-13.672,-28.201,50.578,83.978,26.424,123.24,7348.133,0.001
-4.275,3.653,95.301,25.475,-102.486,-523.621,4254.937,0.001
14.836,-16.908,-28.632,1.942,180.774,-225.36,-6543.158,0.001
-2.101,25.09,74.236,36.076,44.836,594.819,-2460.77,0.01
29.025,1.084,-83.689,-84.2,88.444,-994.819,4447.694,0.001
20.92,-20.592,75.795,-87.076,139.74,-243.137,-8023.403,0.001
-10.688,19.82,51.231,-69.594,-191.27,-750.87,4091.71,0.001
-19.285,15.088,-19.003,15.725,-168.049,890.01,-8153.905,0.001
21.314,-9.38,22.874,0.23,126.936,479.625,-1665.287,0.001
21.623,7.283,35.035,-67.692,63.279,-892.79,8551.647,0.001
-23.7,6.681,71.508,-65.051,50.016,181.621,-3294.727,0.001
15.632,6.54,48.556,-65.953,-86.979,599.614,1872.329,0.001
-21.654,5.762,70.38,-24.674,159.139,-761.485,-6533.928,0.001
6.424,-28.241,-2.094,-39.181,23.789,-704.53,-3317.116,0.001
17.563,-6.765,-81.496,-13.33,192.578,-464.226,-5283.45,0.001
-17.293,26.633,-15.098,77.251,-14.837,519.667,5091.109,0.001
-28.077,9.585,-49.976,-25.783,116.531,500.702,6454.493,0.001
18.207,25.88,21.62,-84.827,-64.335,385.669,-4807.621,0.001
-27.642,23.156,71.725,35.434,-114.725,99.024,-8351.949,0.001
14.46,12.503,41.176,90.751,29.282,100.618,9689.923,0.001
-9.641,-3.451,30.243,-2.252,-185.968,-537.558,9168.437,0.001
-5.035,18.818,57.049,-73.707,-59.485,117.945,-2914.321,0.001
-18.373,21.316,-16.879,56.372,78.342,-919.882,-124.945,0.001
26.824,-18.841,-77.514,-30.469,-186.681,69.369,5089.608,0.001
-21.867,-8.808,60.434,-25.189,93.954,-538.63,5081.56,0.001
-1.838,3.967,-31.151,-64.604,-73.047,-573.926,-9637.225,0.001
21.081,-18.912,40.583,-73.826,-86.14,768.214,9301.608,0.001
-15.191,-2.064,29.894,-8.939,-166.396,910.283,1191.95,0.01
-4.116,-19.004,-99.867,81.356,-119.611,-286.773,-9791.616,0.001
29.653,5.485,-47.637,-23.173,-45.762,-813.983,3353.033,0.001
25.659,16.86,-53.372,89.52,-36.462,487.842,-9553.284,0.01
-27.419,9.328,65.604,90.621,-194.788,-921.752,-7799.355,0.001
2.863,-26.398,2.463,97.402,166.349,-274.227,4077.047,0.001
-29.911,11.248,-24.62,-0.471,181.162,-604.607,9102.48,0.001
13.486,9.712,29.047,-94.086,-65.702,-992.309,8884.848,0.01
7.126,-26.804,-67.06,70.783,0.297,358.171,-5191.469,0.001
-7.66,15.8,15.683,-99.504,-176.029,-841.96,-1299.177,0.001
-12.351,-27.921,14.244,51.303,-171.273,-324.193,-2761.167,0.001
-26.692,23.865,-12.386,-47.395,-162.482,-467.928,2681.204,0.001
12.042,12.434,-46.586,76.45,149.463,585.672,4374.176,0.001
23.578,-24.633,38.344,-8.648,90.112,-551.862,7072.33,0.001
13.562,-9.971,95.043,-29.916,-18.291,461.026,4203.383,0.001
5.131,-21.699,81.104,38.929,29.407,175.104,-8972.426,0.001
27.133,-15.647,34.647,72.552,-175.835,620.033,-3228.722,0.001
-8.355,28.265,17.34,32.59,-168.008,-278.197,1361.49,0.001
-24.525,28.263,-15.953,25.125,-33.102,-719.939,-6031.072,0.001
-0.785,18.417,7.535,-6.541,78.42,374.52,9566.638,0.001
-20.065,25.385,-24.651,-82.391,-53.781,-68.549,532.417,0.001
-14.561,10.935,-76.316,37.14,-27.101,62.136,-7227.378,0.001
-29.896,8.64,93.959,-66.438,-75.523,116.211,-6414.923,0.001
15.795,-0.195,51.365,66.928,-157.593,250.923,1614.075,0.001
15.828,29.513,12.46,7.721,58.616,790.828,-3500.941,0.001
-29.06,13.445,83.88,37.594,119.001,-814.905,-2536.716,0.001
-22.575,-7.206,-69.168,48.281,41.767,478.558,-4299.843,0.001
-25.174,-25.227,-31.669,9.229,-194.41,775.644,1847.239,0.001
-25.316,13.955,-4.121,14.764,-33.053,-977.428,-1804.284,0.001
5.475,0.824,-45.624,-19.336,186.98,573.333,9055.047,0.001
-0.232,1.341,74.603,-30.22,-65.361,-462.196,-4193.398,0.001
-0.424,18.862,-14.258,-61.91,-18.94,966.038,-6761.873,0.001
8.892,20.078,50.169,56.478,-153.403,570.722,-6951.876,0.001
20.445,26.812,77.919,30.517,-183.064,355.614,3984.659,0.001
-28.971,-0.807,-53.196,-5.477,199.017,819.125,6487.503,0.001
20.644,-19.186,60.605,25.343,30.481,-441.282,-6231.689,0.001
16.314,-19.285,92.28,-99.325,-33.014,533.889,7358.177,0.001
-12.654,5.862,-67.386,63.191,119.861,-839.764,-1932.449,0.001
12.038,28.484,29.766,15.728,-56.183,-356.391,4237.019,0.001
24.783,25.652,23.266,92.068,28.457,72.03,2905.463,0.01
26.694,3.236,-56.32,91.104,178.698,870.927,-6261.527,0.01
-13.922,-12.663,97.376,39.787,29.43,-34.584,-607.114,0.001
-20.739,-16.468,38.293,57.026,-172.139,-617.934,-868.434,0.01
-7.764,16.002,26.78,3.572,-137.926,279.901,7265.476,0.001
-16.631,-16.908,-14.726,87.084,105.649,51.946,-9851.572,0.001
-28.425,-3.303,68.084,38.36,-182.106,-22.706,9475.752,0.001
-19.136,-8.928,91.407,45.116,98.864,-346.837,-6849.5,0.001
-15.369,-4.741,91.284,-60.629,-181,-655.727,-1181.058,0.01
29.828,18.399,-1.408,-13.231,-124.179,-988.642,2875.413,0.001
9.296,-28.164,55.302,98.453,167.022,385.377,-8159.674,0.001
-22.93,-16.012,-29.736,-26.947,-192.6,-144.804,-5123.232,0.001
19.486,24.48,78.453,-34.54,99.399,900.348,-2919.765,0.001
13.886,20.463,26.861,75.992,190.498,699.745,-9733.393,0.01
12.863,19.892,16.815,69.56,-167.263,-795.144,4686.253,0.001
3.433,-20.668,46.733,20.648,135.892,171.429,-8360.285,0.001
-7.136,-11.667,-30.109,-8.526,185.187,669.502,-9983.769,0.001
-9.159,14.232,68.109,-59.574,-110.925,-85.838,-4773.926,0.001
-24.878,6.074,-86.443,85.881,-176.321,940.796,-4461.305,0.001
-17.27,5.481,-71.343,-96.607,2.917,726.111,-1477.257,0.01
-24.686,24.709,-20.596,-63.248,186.051,861.689,4282.585,0.001
15.572,0.267,-86.425,97.913,-66.073,-444.505,470.333,0.001
-25.823,17.544,53.874,58.62,-68.907,878.271,8928.164,0.001
5.147,18.282,-19.39,-58.19,-82.352,-115.986,-5264.621,0.001
-13.033,9.061,-1.438,69.232,164.029,-700.097,-9910.145,0.01
1.3,5.942,-13.386,86.866,-162.945,-162.015,-2955.9,0.001
28.457,-12.121,36.099,-78.494,-80.155,841.599,-9730.928,0.001
11.053,27.946,-70.069,-69.641,-45.987,-167.781,-2228.345,0.001
-5.911,25.343,23.436,8.726,-17.794,115.49,9551.684,0.001
-23.714,9.017,29.372,70.361,-157.048,-716.847,-7092.931,0.001
-5.107,-19.45,85.394,-6.837,54.418,550.826,-404.532,0.01
2.862,-19.27,-86.823,0.831,-76.795,889.021,-9365.045,0.001
-16.119,-10.483,89.636,99.313,150.917,585.506,-4348.972,0.001
-29.639,8.013,-90.315,-62.17,121.066,-46.088,1454.346,0.001
2.468,-12.993,-65.91,-44.926,120.726,136.302,3181.411,0.001
22.794,-11.797,6.297,-24.688,29.606,768.211,8671.826,0.001
-7.295,23.481,-71.73,-91.069,15.472,237.901,7485.009,0.001
19.59,28.731,-48.879,-76.436,114.897,539.463,5831.663,0.001
-20.836,21.121,78.195,-1.588,3.461,-769.055,4153.672,0.001
6.017,-0.236,43.965,-38.7,190.911,-625.961,-4716.967,0.001
20.302,22.529,-20.264,-55.96,59.029,-404.955,-9124.278,0.001
-10.662,12.577,-91.899,-93.452,54.222,625.672,3165.884,0.001
-5.643,27.2,94.936,-96.727,145.405,-194.372,-9185.776,0.01
-5.127,-14.46,36.906,-34.488,-171.431,25.903,2372.103,0.001
4.686,25.428,-11.1,-0.671,-113.052,909.38,-9183.661,0.001
-22.282,15.334,62.421,56.48,176.696,-998.831,-9318.991,0.01
-23.75,9.542,82.098,-33.557,72.302,-978.274,-7562.018,0.001
-21.385,-16.532,-59.287,60.119,-67.622,-611.817,-2190.504,0.001
-3.615,19.179,16.771,75.368,-29.395,72.854,-8375.749,0.001
-1.689,-4.006,91.482,-36.525,30.066,695.716,-6772.905,0.001
